Run,Assay Type,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,BioProject,SRA Study,source_name,GEO_Accession (exp),TISSUE,Library Name,Genotype,TREATMENT,Strain,Cell_line,Cell_type,Age,Cultivar,BioSampleModel,molecule_subtype,sex,REPLICATE,experiment_type,Sample_Name,LINE,Isolate,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,dev_stage,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,External_Id,Submitter_Id,SAMPLE_TYPE,Ecotype,Fraction,Broker_name,common_name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,TIME_POINT,Developmental_stage,Organism_part,BIOMATERIAL_PROVIDER,AssemblyName,growth_condition,Collection_Date,intentional_duplicate (run),Stage,Molecule,protocol,Experimental_Factor:_protocol (exp),PHENOTYPE,agent,genotype/variation,BREED,growth_protocol,disease,library_type,harvest_condition,Experimental_Factor:_organism (exp),Experimental_Factor:_organism_part (exp),performer,replicate_type,used_library?,Condition,Passages,Replica,TEMP,collected_by,Experimental_Factor:_environmental_stress (exp),Experimental_Factor:_time (exp),Batch,shRNA,Experimental_Factor:_genotype (exp),Biological_Replicate,sub_species,environmental_stress,Hours_post_infection,Individual,media,TIME,rna_fraction,rna_type,Isolation_Source,assay,Timepoint,sequencing,cell_subtype,genetic_modification,Harvest_method,rt_enzyme,total_rna_selection_method,stress,Experimental_Factor:_compound (exp),HOST,virus_strain,ip_antibody,siRNA,gender,substrain,material,disease_stage,rna_population,metastatic_capacity,clip_antibody,Lat_Lon,cell_line/type,Experimental_Factor:_growth_condition (exp),PASSAGE,manipulation,culture_method,drug_treatment,Growth_rate,tissue_type,CULTURE_COLLECTION,ethinicity,Experimental_Factor:_dose (exp),tissue_source,transgene,BARCODE,Experimental_Factor:_cell_line (exp),chloroplast_donor_strain,chloroplast_genome
SRR14714420,OTHER,SAMN19516447,GEO,public,SRX11051753,NextSeq 500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-11-25T00:00:00Z,GSM5354291,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-06-02T21:37:00Z,1,85,3902962085,1834988574,PRJNA734658,SRP322410,MEF 40S ribo-seq eIF4A1 knockdown,GSM5354291,,,,,C57BL/6J,,,,,,Ribosome associated RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mouse embryonic fibroblasts,,,,,,,,,,,,,,,,
SRR14714421,OTHER,SAMN19516446,GEO,public,SRX11051754,NextSeq 500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-25T00:00:00Z,GSM5354292,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2021-06-02T21:41:00Z,1,84,2892311016,1326575493,PRJNA734658,SRP322410,HEK293 80S ribosome-seq Control,GSM5354292,,,,,,,,,,,Ribosome associated RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEK293,,,,,,,,,,,,,,,,
SRR14714422,OTHER,SAMN19516445,GEO,public,SRX11051755,NextSeq 500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-25T00:00:00Z,GSM5354293,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2021-06-02T21:45:00Z,1,84,4934899200,2281960338,PRJNA734658,SRP322410,HEK293 80S ribosome-seq eIF4A1 knockdown,GSM5354293,,,,,,,,,,,Ribosome associated RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEK293,,,,,,,,,,,,,,,,
SRR14714423,OTHER,SAMN19516444,GEO,public,SRX11051756,NextSeq 500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-25T00:00:00Z,GSM5354294,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2021-06-02T21:43:00Z,1,84,4268482932,1980894353,PRJNA734658,SRP322410,HEK293 eIF3 associated ribo-seq Control,GSM5354294,,,,,,,,,,,Ribosome associated RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEK293,,,,,,,,,,,,,,,,
SRR14714424,OTHER,SAMN19516443,GEO,public,SRX11051757,NextSeq 500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-25T00:00:00Z,GSM5354295,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-06-02T21:39:00Z,1,84,3545399172,1665701342,PRJNA734658,SRP322410,HEK293 eIF3 associated ribo-seq Control,GSM5354295,,,,,,,,,,,Ribosome associated RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEK293,,,,,,,,,,,,,,,,
SRR14714425,OTHER,SAMN19516442,GEO,public,SRX11051758,NextSeq 500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-25T00:00:00Z,GSM5354296,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2021-06-02T21:49:00Z,1,84,5291828388,2456803293,PRJNA734658,SRP322410,HEK293 40S ribo-seq Control,GSM5354296,,,,,,,,,,,Ribosome associated RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEK293,,,,,,,,,,,,,,,,
SRR14714426,OTHER,SAMN19516461,GEO,public,SRX11051759,NextSeq 500,SINGLE,other,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-11-25T00:00:00Z,GSM5354297,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2021-06-02T21:40:00Z,1,84,3388048944,1593102268,PRJNA734658,SRP322410,HEK293 40S ribo-seq eIF4A1 knockdown,GSM5354297,,,,,,,,,,,Ribosome associated RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEK293,,,,,,,,,,,,,,,,
SRR13577566,OTHER,SAMN17678918,GEO,public,SRX9975626,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049827,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2021-01-29T11:53:00Z,1,150,15247229100,5789707307,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049827,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577567,OTHER,SAMN17679056,GEO,public,SRX9975627,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049828,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2021-01-29T12:04:00Z,1,150,10451023050,4035349573,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049828,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577568,OTHER,SAMN17679054,GEO,public,SRX9975628,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049829,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-01-29T11:34:00Z,1,150,7250527350,2807459636,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049829,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,early 2-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577573,OTHER,SAMN17679036,GEO,public,SRX9975633,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049834,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2021-01-29T12:21:00Z,1,150,19876824150,7662063640,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049834,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICM,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577574,OTHER,SAMN17679034,GEO,public,SRX9975634,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049835,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-01-29T12:29:00Z,1,150,21941943900,8445024383,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049835,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577576,OTHER,SAMN17679044,GEO,public,SRX9975636,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049837,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2021-01-29T11:30:00Z,1,150,4250515200,1732728618,PRJNA697913,SRP303825,Oocyte,GSM5049837,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MII oocyte,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577577,OTHER,SAMN17679043,GEO,public,SRX9975637,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049838,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2021-01-29T11:58:00Z,1,150,8390345550,3236641637,PRJNA697913,SRP303825,Oocyte,GSM5049838,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MII oocyte,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577580,OTHER,SAMN17679031,GEO,public,SRX9975640,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049841,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-01-29T11:34:00Z,1,150,7699712700,3057230455,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049841,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN3 stage 1-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577581,OTHER,SAMN17679029,GEO,public,SRX9975641,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049842,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-01-29T11:26:00Z,1,150,4050927300,1744436250,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049842,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN3 stage 1-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577582,OTHER,SAMN17679026,GEO,public,SRX9975642,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049843,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-01-29T11:55:00Z,1,150,10912522650,4166881392,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049843,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN5 stage 1-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577583,OTHER,SAMN17679025,GEO,public,SRX9975643,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049844,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2021-01-29T11:48:00Z,1,150,10236739500,4074523394,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049844,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN5 stage 1-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577593,RNA-Seq,SAMN17679186,GEO,public,SRX9975653,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049854,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2021-01-29T11:20:00Z,1,300,2473400100,1033872321,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049854,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN3 stage 1-cell,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577594,RNA-Seq,SAMN17679184,GEO,public,SRX9975654,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049855,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-01-29T11:17:00Z,1,300,594979500,290129774,PRJNA697913,SRP303825,Embryonic stem cell,GSM5049855,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embryonic stem cell,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577595,RNA-Seq,SAMN17679183,GEO,public,SRX9975655,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049856,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2021-01-29T11:17:00Z,1,300,188657100,94578029,PRJNA697913,SRP303825,Embryonic stem cell,GSM5049856,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embryonic stem cell,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577598,OTHER,SAMN17679177,GEO,public,SRX9975658,Illumina HiSeq 1500,SINGLE,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049859,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-01-29T11:23:00Z,1,150,2513737050,1140183146,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049859,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell,,,,,,,,Ribosome protected fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577599,RNA-Seq,SAMN17679175,GEO,public,SRX9975659,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049860,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2021-01-29T11:20:00Z,1,300,1894616100,825335005,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049860,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577603,RNA-Seq,SAMN17679167,GEO,public,SRX9975663,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049864,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-01-29T11:20:00Z,1,300,2217444900,992723439,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049864,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577604,RNA-Seq,SAMN17679165,GEO,public,SRX9975664,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049865,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2021-01-29T11:18:00Z,1,202,1130189798,505856490,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049865,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell stage,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577605,RNA-Seq,SAMN17679126,GEO,public,SRX9975665,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049866,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2021-01-29T11:34:00Z,1,300,5469826500,2062274979,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049866,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell stage,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577606,RNA-Seq,SAMN17678852,GEO,public,SRX9975666,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049867,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2021-01-29T11:19:00Z,1,300,2144661600,909092521,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049867,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell stage,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577607,RNA-Seq,SAMN17678851,GEO,public,SRX9975667,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049868,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2021-01-29T11:18:00Z,1,202,1035481694,461089972,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049868,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13577608,RNA-Seq,SAMN17678850,GEO,public,SRX9975668,Illumina HiSeq 1500,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-04-20T00:00:00Z,GSM5049869,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2021-01-29T11:18:00Z,1,300,1482983700,613692890,PRJNA697913,SRP303825,Preimplantation embryo,GSM5049869,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,late 2-cell,,,,,,,,polyA RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12925946,OTHER,SAMN16582194,GEO,public,SRX9390153,NextSeq 500,PAIRED,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-05-13T00:00:00Z,GSM4871489,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2020-10-28T14:53:00Z,1,118,1141165254,471785583,PRJNA672952,SRP289492,20 hour activated CD4 T cells,GSM4871489,,,Rnmt fl/fl CD4cre -,,,,20 hour activated CD4 T cells,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12925947,OTHER,SAMN16582194,GEO,public,SRX9390153,NextSeq 500,PAIRED,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-05-13T00:00:00Z,GSM4871489,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2020-10-28T14:53:00Z,1,117,1086117745,450645384,PRJNA672952,SRP289492,20 hour activated CD4 T cells,GSM4871489,,,Rnmt fl/fl CD4cre -,,,,20 hour activated CD4 T cells,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12925948,OTHER,SAMN16582194,GEO,public,SRX9390153,NextSeq 500,PAIRED,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-05-13T00:00:00Z,GSM4871489,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2020-10-28T14:53:00Z,1,118,1170823903,484004428,PRJNA672952,SRP289492,20 hour activated CD4 T cells,GSM4871489,,,Rnmt fl/fl CD4cre -,,,,20 hour activated CD4 T cells,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12925949,OTHER,SAMN16582194,GEO,public,SRX9390153,NextSeq 500,PAIRED,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-05-13T00:00:00Z,GSM4871489,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2020-10-28T14:53:00Z,1,118,1173898093,481561892,PRJNA672952,SRP289492,20 hour activated CD4 T cells,GSM4871489,,,Rnmt fl/fl CD4cre -,,,,20 hour activated CD4 T cells,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12925950,OTHER,SAMN16582193,GEO,public,SRX9390154,NextSeq 500,PAIRED,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-05-13T00:00:00Z,GSM4871490,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-28T14:52:00Z,1,118,1131640098,465822295,PRJNA672952,SRP289492,20 hour activated CD4 T cells,GSM4871490,,,Rnmt fl/fl CD4cre -,,,,20 hour activated CD4 T cells,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12925951,OTHER,SAMN16582193,GEO,public,SRX9390154,NextSeq 500,PAIRED,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-05-13T00:00:00Z,GSM4871490,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2020-10-28T14:53:00Z,1,118,1077739498,445706193,PRJNA672952,SRP289492,20 hour activated CD4 T cells,GSM4871490,,,Rnmt fl/fl CD4cre -,,,,20 hour activated CD4 T cells,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12925952,OTHER,SAMN16582193,GEO,public,SRX9390154,NextSeq 500,PAIRED,other,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2021-05-13T00:00:00Z,GSM4871490,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2020-10-28T14:53:00Z,1,118,1162916257,478573041,PRJNA672952,SRP289492,20 hour activated CD4 T cells,GSM4871490,,,Rnmt fl/fl CD4cre -,,,,20 hour activated CD4 T cells,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
